address,area,price
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",82.5,68242
"Екатеринбург, Щербакова , 77 к 2",39.2,86480
"Екатеринбург, Постовского , 6 к 2",38.0,87632
"Екатеринбург, ул Ереванская 28",66.0,56061
"Екатеринбург, Машинная ул., 44к1",84.0,86905
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 52",39.5,68101
"Екатеринбург, ул. Рябинина, 25",40.0,67500
"Екатеринбург, Ленинский район, микрорайон Европейский, ул. Барвинка, 26",86.0,63953
"Екатеринбург, Свердловская обл, г Екатеринбург, ул 8 Марта, 167",66.0,92273
"Екатеринбург, ул. Шейнкмана, 119",190.0,176316
"Екатеринбург, Терновый пер., 8/2",60.0,65000
"Екатеринбург, ул. Горького, 69/1",266.0,186090
"Екатеринбург, ул. Азина, 27",47.1,96178
"Екатеринбург, ул. 8 Марта, 204Б",37.1,109272
"Екатеринбург, б-р Академика Семихатова, 18",42.0,80952
"Екатеринбург, Свердловская область, Екатеринбург, Первомайская улица, 60",80.7,85601
"Екатеринбург, Кировский район, микрорайон Втузгородок, ул. Мира, 41",75.0,87333
"Екатеринбург, микрорайон Юго-Западный, Ясная ул., 20Д",337.0,96736
"Екатеринбург, Самолётная ул., 33",30.0,87667
"Екатеринбург, ул. Белинского, 177Ак3",46.0,97826
"Екатеринбург, Свердловская обл, Екатеринбург, Академический, ул. Краснолесья, 159",79.0,64557
"Екатеринбург, ул. Белинского, 177А",85.0,105765
"Екатеринбург, ул. Токарей, 27к2",77.0,103896
"Екатеринбург, Рощинская ул., 21",23.5,80851
"Екатеринбург, квартал Центральный, жилой комплекс Аквамарин",138.6,97403
"Екатеринбург, микрорайон Академический",45.0,65111
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Кунарская ул., 36",60.0,57500
"Екатеринбург, Кировский район, микрорайон Втузгородок, ул. Мира, 41",75.5,88742
"Екатеринбург, ул.Стачек, д. 68",100.5,82985
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",64.4,70342
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Красных Командиров, 104",65.0,70769
"Екатеринбург, Латвийская ул., 48/1",38.0,65263
"Екатеринбург, Свердловская область, Екатеринбург, Московская улица, 196",44.2,95023
"Екатеринбург, ул. Чкалова, 124",90.4,87389
"Екатеринбург, Базовый пер., 52",49.0,71429
"Екатеринбург, Восточная ул., 31",39.1,97008
"Екатеринбург, ул. Сакко и Ванцетти, 99",187.0,267380
"Екатеринбург, Свердловская область, Екатеринбург, район Орджоникидзевский, Республиканская ул, 5",99.6,60241
"Екатеринбург, пос. Мичуринский, Широкореченская ул., 58к3",25.0,88000
"Екатеринбург, Якутская ул., 10",37.0,81081
"Екатеринбург, Кировский район, микрорайон Пионерский, Трамвайный пер., 2к3",64.0,93750
"Екатеринбург, ул. Лучистая/Счастливая/Чемпионов/Новосибирская, ЖР «Солнечный»",27.6,85870
"Екатеринбург, Кировский район, микрорайон Пионерский, Уральская ул., 75",107.0,91589
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Академический",37.0,72973
"Екатеринбург, Свердловская обл, Екатеринбург, Ю-З, ул. Громова, 26",49.0,77959
"Екатеринбург, Чкалова , 256",80.1,68664
"Екатеринбург, ул. Евгения Савкова, д. 35",89.9,63181
"Екатеринбург, ул. Щербакова, 77к2",40.0,80000
"Екатеринбург, ул. Циолковского, 29",62.0,115323
"Екатеринбург, Рощинская ул., 41",81.0,64198
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Павла Шаманова ул, 9",38.1,71654
"Екатеринбург, ул. Краснолесье/Чкалова/Амундсена, стр. 9.1.1",60.0,68250
"Екатеринбург, Золотистый бульвар , 4",60.8,77286
"Екатеринбург, ул Чкалова",116.0,51724
"Екатеринбург, Красный пер., 5к2",120.0,100000
"Екатеринбург, Техническая ул., 144",36.0,69167
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Красных Борцов, 21",53.0,75453
"Екатеринбург, ул. Вильгельма де Геннина, 43",41.0,70488
"Екатеринбург, ул. Академика Постовского, 19",51.0,88235
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, Республиканская ул., 5",49.0,56122
"Екатеринбург, Железнодорожный район, микрорайон Вокзальный, Среднеуральская ул., 9",39.0,86410
"Екатеринбург, ул. Большакова, 25",95.0,107368
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Братская ул., 27к3",85.5,67602
"Екатеринбург, ул. Чкалова, стр. 22",85.5,78129
"Екатеринбург, Машинная ул., 46",43.5,91954
"Екатеринбург, Латвийская ул., 56/2",53.7,49061
"Екатеринбург, ул. Рощинская, д. 44",41.7,59433
"Екатеринбург, Билимбаевская ул., 25к2",75.0,50467
"Екатеринбург, ул. Яскина, 12",39.7,59194
"Екатеринбург, Гурзуфская ул., 11",48.1,102911
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Бахчиванджи ул",35.8,61453
"Екатеринбург, ул. 40-летия Комсомола, д. 24",28.0,92857
"Екатеринбург, ул. Чкалова, стр. 22",100.4,110458
"Екатеринбург, Братская , 27 к 2",43.1,74246
"Екатеринбург, Яскина , 10",78.0,52564
"Екатеринбург, Шейнкмана , 121",304.7,119790
"Екатеринбург, проспект Академика Сахарова , 75",34.0,69118
"Екатеринбург, Токарей , 26",58.6,98959
"Екатеринбург, Свердловская область, муниципальное образование Город Екатеринбург",59.0,92373
"Екатеринбург, Чкаловский район, микрорайон Светлый, 4",41.8,76555
"Екатеринбург, ул. Краснолесья, 93",81.1,70284
"Екатеринбург, ул. Готвальда, 14А",43.7,86957
"Екатеринбург, ул. Громова, д. 26",49.4,77935
"Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка, ул. Крупносортщиков, 12",60.7,58484
"Екатеринбург, Белинского 32",120.0,112500
"Екатеринбург, ул. Татищева, 126",41.0,114634
"Екатеринбург, Рощинская ул., 31",44.0,67045
"Екатеринбург, пр-т Космонавтов, стр. 11",58.1,70568
"Екатеринбург, пос. Мичуринский, Широкореченская ул., 53",37.7,58604
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",61.0,64262
"Екатеринбург, ул. Счастливая, д. 4",70.3,61878
"Екатеринбург, ул. Ландау/Майская/Карасьевская/Широкореченская/Цветоносная/Екатерининская/Евгения Савкова/Вавилова/пер. Терновый, ЖК «Мичуринский»",24.7,60931
"Екатеринбург, ул. Циолковского, д. 29А",65.5,106870
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Бехтерева, 3",45.0,91111
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, б-р Петра Кожемяко, 16",37.0,75676
"Екатеринбург, ул. Чкалова, 241",90.0,58889
"Екатеринбург, мкр. Светлый, стр. 6",43.4,59677
"Екатеринбург, ул. Ленина, жилые дома",53.5,110000
"Екатеринбург, ул. Евгения Савкова, д. 31",81.2,58744
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, жилые дома",26.8,74552
"Екатеринбург, ул. Латвийская, д. 54",21.0,59524
"Екатеринбург, ул. Тенистая, жилые дома",46.0,54348
"Екатеринбург, Чкаловский район, микрорайон Светлый, 2",45.0,68444
"Екатеринбург, Мельникова , 27",69.5,129496
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Индустрии, 66",51.0,83314
"Екатеринбург, ул. Ткачей, 13",49.1,109980
"Екатеринбург, ул. Краснолесья, 70",38.7,97442
"Екатеринбург, ул. Юлиуса Фучика, 3",98.9,94034
"Екатеринбург, ул.Стачек, д. 68",83.4,76859
"Екатеринбург, ул. Крестинского, стр. 61",71.4,78992
"Екатеринбург, микрорайон ЖБИ, ул. 40-летия Комсомола, 32Г",33.0,70606
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 6",40.0,71250
"Екатеринбург, мкр. Светлый, д. 1",43.0,66744
"Екатеринбург, ул. Вильгельма де Геннина, 45",38.9,74550
"Екатеринбург, Чкаловский район, микрорайон Химмаш, Профсоюзная ул., 43",42.0,88095
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 95",40.0,68750
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Автовокзал",37.9,94987
"Екатеринбург, ул. Ткачей, 17",50.5,127327
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Кунарская ул., 36",82.6,52058
"Екатеринбург, Рощинская ул., 46",60.0,50000
"Екатеринбург, ул. Крауля/Рабочих/Красных Зорь/Лоцмановых, 1 очередь",37.0,100000
"Екатеринбург, ул.Стачек, д. 68",119.0,83782
"Екатеринбург, ул. Цвиллинга, 3",60.6,73000
"Екатеринбург, Кировский район, микрорайон Пионерский, Трамвайный пер., 2к3",41.3,92736
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, Рассветная ул, 6/2",78.8,95178
"Екатеринбург, ул. Азина, уч. 1.1",66.9,122705
"Екатеринбург, ул. Владимира Высоцкого, 2 этап",87.6,74363
"Екатеринбург, ул. Новосибирская, стр. 3.4",36.7,92343
"Екатеринбург, Кировский район, микрорайон Пионерский, Ирбитская ул., 13",69.0,77536
"Екатеринбург, Самолётная ул., 33",40.0,67500
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",81.0,63265
"Екатеринбург, ул. Амундсена, 70",35.0,82857
"Екатеринбург, ул. Степана Разина, 122",78.0,89615
"Екатеринбург, ул. Железнодорожников, д. 78",68.9,71168
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Уральских Рабочих, 80",84.0,72607
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Аптекарская ул., 48",39.0,74103
"Екатеринбург, Союзная ул., 27",94.5,102646
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 50",41.0,76829
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Металлургов ул, 52",46.4,71659
"Екатеринбург, ул. Омская, стр. 1",47.8,81340
"Екатеринбург, ул. Ирбитская, стр. 4Б",50.0,83000
"Екатеринбург, ул Республиканская, 5",47.0,59149
"Екатеринбург, ул. Щорса, 39",83.0,84217
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, Республиканская ул., 5",27.0,68519
"Екатеринбург, Гурзуфская ул., 16",176.0,86932
"Екатеринбург, ул. Первомайская, стр. 60",74.8,108000
"Екатеринбург, Свердловская область, Екатеринбург, улица Тверитина, 46",107.0,140187
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, Сосновый пер., 14",26.0,107692
"Екатеринбург, Октябрьский район, микрорайон Кольцово, ул. Бахчиванджи, 15",36.5,68493
"Екатеринбург, Рощинская , 21 к 1",56.9,70123
"Екатеринбург, Амундсена , 118",37.0,75405
"Екатеринбург, Самолетная , 33",40.3,76923
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, б-р Петра Кожемяко, 16",35.0,65893
"Екатеринбург, посёлок Лиственный, микрорайон Широкая Речка, Верх-Исетский район, Екатеринбург, Свердловская область, бульвар Петра Кожемяко, 16",72.1,61664
"Екатеринбург, микрорайон Академический, жилой комплекс Рябиновый Квартал",60.0,63242
"Екатеринбург, пос. Совхозный",52.1,69098
"Екатеринбург, ул. Филатовская/Мезенская/Латвийская/Логиновская, стр. 3А",35.9,52000
"Екатеринбург, пос. Совхозный, ул. Мостовая, стр. 47",49.5,63636
"Екатеринбург, Авиационная ул., 12",52.8,89962
"Екатеринбург, ул. Радищева, 10",85.0,111176
"Екатеринбург, мкр. Светлый, стр. 6",49.0,65510
"Екатеринбург, пер. Трамвайный, д. 2, корп. 4",73.0,78082
"Екатеринбург, Московская ул., 77",145.0,103448
"Екатеринбург, Свердловская область, Екатеринбург, микрорайон Академический",36.0,76389
"Екатеринбург, ул. Блюхера, д. 97",57.0,75439
"Екатеринбург, ул. Вильгельма де Геннина, 45",61.2,62908
"Екатеринбург, ул. Готвальда, 22",87.7,80388
"Екатеринбург, ул. Евгения Савкова, д. 35",61.0,65410
"Екатеринбург, микрорайон Юго-Западный, Белореченская ул., 4",43.0,96512
"Екатеринбург, ул. Серафимы Дерябиной",41.0,73171
"Екатеринбург, Заводская ул., 73",60.0,79328
"Екатеринбург, микрорайон ЖБИ, Рассветная ул., 8к3",27.0,94444
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",129.7,65227
"Екатеринбург, ул. Урицкого, 7",175.0,114286
"Екатеринбург, ул. Героев России, 35",40.7,74939
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 68",39.1,74680
"Екатеринбург, микрорайон Юго-Западный, ул. Шаумяна, 87",75.7,89168
"Екатеринбург, Красных командиров , 29",71.0,77465
"Екатеринбург, Евгения Савкова , 33",57.0,64912
"Екатеринбург, ул. Крестинского, 35",20.0,90000
"Екатеринбург, Рощинская ул., 44",23.9,92050
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 8",81.0,60494
"Екатеринбург, ул.Стачек, д. 68",40.0,83750
"Екатеринбург, ул. Краснолесья, д. 3",85.0,66791
"Екатеринбург, ул. Февральской Революции, 15",291.0,170790
"Екатеринбург, пр-т Космонавтов, д. 11, корп. 1.1",70.0,71429
"Екатеринбург, пр-т Космонавтов, д. 11, корп. 2а",35.7,77031
"Екатеринбург, ул. Репина, стр. 4А",40.0,78500
"Екатеринбург, ул. Чемпионов, 5",36.7,85559
"Екатеринбург, ул. Краснолесья, 141",40.0,72000
"Екатеринбург, ул. Краснолесья, 30",80.8,66832
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Братская ул., 27к3",41.1,60341
"Екатеринбург, ул. Маяковского, стр. 2, лит. Е",48.0,95583
"Екатеринбург, Московская ул., 196",42.0,95238
"Екатеринбург, ул. Раевского, д. 20",34.0,87647
"Екатеринбург, ул. Анатолия Мехренцева, 3",44.0,67045
"Екатеринбург, ул. Куйбышева, 98",70.0,84286
"Екатеринбург, ул. Краснолесья, 10",40.0,110975
"Екатеринбург, ул. Евгения Савкова, 8",27.0,77778
"Екатеринбург, ул. Блюхера, д. 4",41.0,86805
"Екатеринбург, Латвийская ул., 56",23.5,59920
"Екатеринбург, ул. Анатолия Мехренцева, 38",39.3,78626
"Екатеринбург, ул. Щорса, 103",65.0,103846
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 6",77.5,63226
"Екатеринбург, пер. Симбирский, д. 2/4",38.2,78534
"Екатеринбург, ул. Юмашева, 11",166.0,145181
"Екатеринбург, ул. Водоёмная, стр. 13",41.0,85366
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Сакко и Ванцетти ул, 47",117.7,140102
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Анатолия Мехренцева ул, 46",62.0,69355
"Екатеринбург, ул. Маяковского, стр. 2, лит. Е",41.3,79903
"Екатеринбург, ул. Академика Постовского, д. 17а",49.0,82653
"Екатеринбург, Свердловская область, Екатеринбург, район Чкаловский, Водоемная ул, 76",41.0,90220
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Прибалтийская ул, 33",43.2,53241
"Екатеринбург, пр-т Академика Сахарова/ул. Вильгельма де Геннина/Тимофеева-Ресовского/Рябинина, жилые дома",51.4,65175
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Латвийская ул, 51",33.4,67365
"Екатеринбург, ул. Рябинина, 19",39.0,73590
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Рябинина ул, 29",80.6,60050
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Черепанова ул, 12",64.1,56162
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",57.0,73158
"Екатеринбург, Железнодорожный район, микрорайон Новая Сортировка, ул. Софьи Перовской, 117А",72.8,58379
"Екатеринбург, ул. Михеева, 2",88.0,66477
"Екатеринбург, ул.Педагогическая/Гагарина/Вишневая/Мира/Библиотечная, стр. 48-1",92.4,68000
"Екатеринбург, ул. Краснолесья, 10к3",63.0,78571
"Екатеринбург, Свердловская область, Екатеринбург, район Верх-Исетский, Радищева ул, 61",80.0,96862
"Екатеринбург, Свердловская область, Екатеринбург, район Железнодорожный, Автомагистральная ул, 23",43.0,65116
"Екатеринбург, Верх-Исетский район, микрорайон Широкая Речка, ул. Соболева, 19",44.0,65682
"Екатеринбург, ул. Блюхера, д. 4",49.0,80367
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Академика Семихатова б-р, 18",105.0,53333
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Щорса ул, 109",45.1,108647
"Екатеринбург, Свердловская область, Екатеринбург, район Ленинский, Краснолесья ул, 93",60.0,61667
"Екатеринбург, ул. Краснолесья, д. 3",69.0,76174
"Екатеринбург, ул. Юмашева, 1",87.0,103333
"Екатеринбург, микрорайон Юго-Западный, Волгоградская ул., 29А",72.0,71528
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 48",62.0,63710
"Екатеринбург, Свердловская область, Екатеринбург, улица Краснолесья, 26",105.4,68786
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 31",36.0,76389
"Екатеринбург, Свердловская область, Екатеринбург, улица Тверитина, 46",64.0,120000
"Екатеринбург, ул. Ткачей, д. 13",78.6,139949
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",29.0,89828
"Екатеринбург, микрорайон ЖБИ, Рассветная ул., 6/1",41.6,86538
"Екатеринбург, Свердловская область, Екатеринбург, район Кировский, Садовая ул, 9",64.0,62500
"Екатеринбург, Ереванская ул., 28",66.6,51051
"Екатеринбург, Базовый пер., 52",42.0,67857
"Екатеринбург, пр-т Космонавтов, д. 11, корп. 2а",37.0,70226
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 53",58.1,69707
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, Республиканская ул., 5",25.0,96000
"Екатеринбург, ул. Цвиллинга, 58",42.5,97647
"Екатеринбург, ул. Чкалова, 258",56.0,59464
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Ракетная ул, 10",58.0,44828
"Екатеринбург, ул. Солнечная, стр. 1",47.4,76582
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Белинского ул, 177",88.0,92045
"Екатеринбург, Свердловская область, Екатеринбург, район Октябрьский, Бахчиванджи ул, 12А",79.0,53038
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",48.0,81146
"Екатеринбург, Свердловская область, Екатеринбург, район Железнодорожный, Кунарская ул, 34",41.6,62500
"Екатеринбург, ул. Краснолесья, 26",54.0,64815
"Екатеринбург, микрорайон ЖБИ, Сиреневый б-р, 10",82.0,60366
"Екатеринбург, микрорайон Юго-Западный, ул. Громова, 28",103.0,66990
"Екатеринбург, ул. Чкалова, 231",54.7,63985
"Екатеринбург, Кировский район, микрорайон Пионерский",70.0,121429
"Екатеринбург, Рощинская ул., 44",26.0,86538
"Екатеринбург, ул. Вильгельма де Геннина, 33",40.0,80000
"Екатеринбург, ул. Гурзуфская, д. 11",90.0,91311
"Екатеринбург, ул. Омская, ЖК «Основа»",59.0,77763
"Екатеринбург, ул.Педагогическая/Гагарина/Вишневая/Мира/Библиотечная, стр. 48-1",73.1,68000
"Екатеринбург, ул. Циолковского, 29",42.0,116167
"Екатеринбург, ул. Ткачей, 17",117.0,82906
"Екатеринбург, ул. Гастелло, 32А",41.8,80144
"Екатеринбург, ул. Евгения Савкова, 35",32.0,68750
"Екатеринбург, ул. Степана Разина, 2",80.0,101875
"Екатеринбург, 40-летия Комсомола , 32г",37.4,85561
"Екатеринбург, Евгения Савкова , 4",41.0,67073
"Екатеринбург, Хохрякова , 39",142.4,125000
"Екатеринбург, Щербакова , 77 к 3",38.2,94241
"Екатеринбург, Шевченко , 18",61.0,122951
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",50.9,72888
"Екатеринбург, ул. Юлиуса Фучика, 5",80.1,96130
"Екатеринбург, ул.Стачек, д. 68",67.3,78009
"Екатеринбург, ул. Белинского, д. 161",53.0,79000
"Екатеринбург, ул. Белинского, 111",72.0,88889
"Екатеринбург, ул. Большакова, д. 147",107.0,115380
"Екатеринбург, ул. Чкалова, стр. 22",88.5,98192
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 29",42.9,71096
"Екатеринбург, ул. Белинского, 54",162.5,104615
"Екатеринбург, ул. Юлиуса Фучика, 1",105.0,94286
"Екатеринбург, ул. Николая Никонова, 6",144.0,117361
"Екатеринбург, Заводская ул., 75",65.0,90615
"Екатеринбург, Россия, Свердловская область, Екатеринбург, улица Владимира Высоцкого, 10",46.0,54326
"Екатеринбург, ул. Суходольская/Ландау/Ручейная, стр. 3",30.0,76333
"Екатеринбург, Анатолия Муранова , 12",91.0,60440
"Екатеринбург, Блюхера , 45",125.5,85339
"Екатеринбург, Космонавтов пр-кт , 46а",108.5,112903
"Екатеринбург, Чкаловский район, микрорайон Светлый, 5",46.0,67391
"Екатеринбург, ул. Готвальда, д. 35",47.0,76596
"Екатеринбург, ул. Московская, д. 196",64.5,86822
"Екатеринбург, ул. Чкалова, 241",83.0,70482
"Екатеринбург, ул. Владимира Высоцкого, 18Д",46.0,88913
"Екатеринбург, микрорайон Академический, пр-т Академика Сахарова, 95",60.0,66650
"Екатеринбург, Ереванская ул., 28",69.0,55058
"Екатеринбург, ул. Вильгельма де Геннина, 49",42.0,75952
"Екатеринбург, ул. Готвальда, д. 35",62.0,80161
"Екатеринбург, ул. Мельникова, 27",45.3,133996
"Екатеринбург, ул. Щорса, 39",40.5,98765
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, ул. Стачек, 4",34.4,72384
"Екатеринбург, ул. Чкалова, 231",83.0,66265
"Екатеринбург, Таватуйская ул., 25к3",47.8,68515
"Екатеринбург, Кировский район, микрорайон Пионерский, Солнечная ул.",56.4,72234
"Екатеринбург, ул. Братская, д. 27, корп. 3",68.0,56618
"Екатеринбург, пер. Широкий, стр. 2а",42.4,67952
"Екатеринбург, Хрустальногорская ул., 87",42.7,67916
"Екатеринбург, ул.Стачек, д. 68",113.3,85940
"Екатеринбург, ул. Татищева, 96",40.0,96000
"Екатеринбург, ул. Евгения Савкова, д. 35",61.3,61175
"Екатеринбург, ул. Цвиллинга, 3",53.0,77358
"Екатеринбург, ул. Краснолесье/Чкалова/Амундсена, стр. 9.1.1",63.0,66349
"Екатеринбург, ул. Павла Шаманова, стр. 5/2",71.6,60056
"Екатеринбург, ул. Ландау/Екатерининская/Вавилова, д. 53",73.4,62300
"Екатеринбург, коттеджный пос. Карасьеозёрский-2, Малогородская ул., 8",67.0,104030
"Екатеринбург, ул. 8 марта, 2 этап",55.8,103118
"Екатеринбург, ул. 8 Марта, стр. 197/3",34.5,89855
"Екатеринбург, ул. Блюхера, д. 5",61.9,70800
"Екатеринбург, ул. 3-го Интернационала, стр. 1а",37.1,74500
"Екатеринбург, ул. Павлодарская, жилой дом",46.0,55413
"Екатеринбург, Свердловская обл, Екатеринбург, Широкая Речка, ул. Евгения Савкова, 29",31.0,72581
"Екатеринбург, Октябрьский район, микрорайон Кольцово, Ракетная ул., 20",48.0,79167
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",71.4,65126
"Екатеринбург, ул. Данилы Зверева/Бехтерева, жилой дом",40.7,100246
"Екатеринбург, Чкаловский район, микрорайон Светлый, 5",45.0,71111
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Кунарская ул., 36",74.3,57873
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 5/1",71.6,60056
"Екатеринбург, пос. Совхозный, ул. Мостовая, стр. 47",43.7,59497
"Екатеринбург, Лучистая ул., 4",31.0,93548
"Екатеринбург, ул. Чемпионов, д. 4",38.8,79897
"Екатеринбург, Базовый пер., 54",41.8,71292
"Екатеринбург, ул. Шевченко, 20",36.2,118785
"Екатеринбург, микрорайон Академический, ул. Павла Шаманова, 9",58.6,71672
"Екатеринбург, Железнодорожный район, микрорайон Старая Сортировка, Червонная ул., 19",91.0,54945
"Екатеринбург, Свердловская обл, г Екатеринбург, ул Краснолесья, 26",105.0,66095
"Екатеринбург, ул. Чкалова, стр. 22",92.0,84239
"Екатеринбург, пос. Мичуринский, Карасьевская ул., 24",70.0,59857
"Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, Цветочный пер., 16",40.5,82716
"Екатеринбург, ул. Водоёмная, стр. 13",46.5,84946
"Екатеринбург, ул. Краснолесья, 149",65.0,69231
"Екатеринбург, Кировский район, микрорайон Пионерский, Шадринский пер., 14к1",83.0,92771
"Екатеринбург, Орджоникидзевский район, микрорайон Уралмаш, ул. Новаторов, 8В",33.0,90606
"Екатеринбург, ул. Белинского, 108",73.0,104781
"Екатеринбург, ул. Циолковского, 27",44.4,90090
"Екатеринбург, ул.Педагогическая/Гагарина/Вишневая/Мира/Библиотечная, стр. 48-1",45.5,82857
"Екатеринбург, проспект Академика Сахарова , 95",21.7,88479
"Екатеринбург, микрорайон ЖБИ, ул. 40-летия Комсомола, 24",26.0,88462
"Екатеринбург, Кировский район, микрорайон Пионерский, ул. Данилы Зверева, 17А",99.5,64185
"Екатеринбург, ул. Гастелло/Дальневосточная/Мраморская/пер. Каслинский, стр. 2",48.5,76082
"Екатеринбург, ул.Стачек, д. 68",77.3,82665
"Екатеринбург, ул. Новосибирская, стр. 3.4",58.0,74138
"Екатеринбург, ул. Ткачей, 16А",54.0,92574
"Екатеринбург, мкр. Светлый, д. 2",44.0,64773
"Екатеринбург, Чкаловский район, микрорайон Светлый, 5",30.1,71429
"Екатеринбург, ул. Лётчиков, 7",25.0,68000
"Екатеринбург, ул. Юлиуса Фучика, 11",96.5,83420
"Екатеринбург, ул. Солнечная, стр. 1",47.5,74737
"Екатеринбург, микрорайон ЖБИ, ул. 40-летия Комсомола, 32Г",27.6,77899
"Екатеринбург, ул. Калинина, д. 7",95.5,84293
"Екатеринбург, Кировский район, микрорайон Пионерский",36.6,92896
"Екатеринбург, Свердловская обл, Екатеринбург, Автовокзал, ул. Николая Островского, 5",58.0,93966
"Екатеринбург, ул. Цвиллинга, 3",90.0,67425
"Екатеринбург, ул. Московская, д. 75",80.0,155000
"Екатеринбург, Свердловская область, Екатеринбург, Евгения Савкова, 15",64.0,64062
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Аптекарская ул., 48",53.0,68868
"Екатеринбург, Водоёмная ул., 80к2",64.0,75000
"Екатеринбург, ул. Краснолесье/Чкалова/Амундсена, стр. 9.1.1",68.1,72687
"Екатеринбург, Свердловская область, Екатеринбург, Мичурина, 99",90.9,91199
"Екатеринбург, ул. Евгения Савкова, 15",40.0,68750
"Екатеринбург, Свердловская область, Екатеринбург, Микрорайон Светлый , 4",40.0,72500
"Екатеринбург, Свердловская область, Екатеринбург, Московская , 66",110.0,101818
"Екатеринбург, ул. Краснолесья, 161",39.0,67436
"Екатеринбург, пос. Совхозный, ул. Мостовая, стр. 47",52.5,66667
"Екатеринбург, ул. Омская, стр. 1",59.5,77120
"Екатеринбург, ул. Владимира Высоцкого, д. 5",44.1,84195
"Екатеринбург, ул. Патриотов, 6к3",45.0,56667
"Екатеринбург, Чкаловский район, микрорайон Вторчермет, Братская ул., 27к2",42.2,82109
"Екатеринбург, ул. Хрустальногорская, 3 этап",32.5,84277
"Екатеринбург, ул. Куйбышева, 98",48.0,87500
"Екатеринбург, мкр. Светлый, стр. 6",50.8,66929
