longtitude,latitude
55.716037,37.503998
55.769884,37.578271
55.633963,37.425468
55.701262,37.651583
55.668224,37.563054
55.748858,37.683033
55.762789,37.508984
55.77919,37.574309
55.661328,37.509343
55.821871,37.593659
55.633963,37.425468
55.774684,37.674067
55.730725,37.670034
55.749795,37.526016
55.72817,37.738764
55.661262,37.410142
55.743097,37.863217
55.670844,37.775433
55.694449,37.470581
55.69901,37.958411
55.69901,37.958411
55.554236,37.465838
55.790712,37.474444
55.855361,37.559388
55.79769,37.352974
55.746547,37.628038
55.784977,37.56194
55.591157,37.114624
55.85296,37.619638
55.800979,37.531765
55.750803,37.698609
55.673549,37.567743
55.891083,37.568524
55.631015,37.327866
55.690882,37.478109
55.549791,37.509721
55.835483,37.658338
55.798905,37.484244
55.708516,37.482861
55.891083,37.568524
55.836681,37.456406
55.674575,37.760225
55.705153,37.760917
55.714404,37.505517
55.635691,37.724912
55.786597,37.617563
55.702931,37.766594
55.877996,37.4796
55.877996,37.4796
55.633963,37.425468
55.795444,37.526896
55.633963,37.425468
55.633963,37.425468
55.719876,37.694073
55.560866,37.57793
55.708029,37.956704
55.797609,37.353477
55.550229,37.498213
55.808478,37.758797
55.861524,37.5425
55.707136,37.96328
55.862181,37.560457
55.633963,37.425468
55.891083,37.568524
55.798196,37.376357
55.553707,37.313169
55.780026,37.572028
55.770856,37.517985
55.773105,37.463628
55.721087,37.694836
55.733097,37.670357
55.722142,37.618569
55.775692,37.464266
55.879495,37.539877
55.811735,37.740722
55.776684,37.642887
55.868167,37.483301
55.808478,37.758797
55.582925,37.580032
55.711519,37.489158
55.868395,37.462514
55.756376,37.508975
55.779859,37.539527
55.854436,37.496129
55.879707,37.541889
55.810364,37.702535
55.730725,37.670034
55.633963,37.425468
55.633963,37.425468
55.661328,37.509343
55.643144,37.38499
55.920487,37.54135
55.745549,37.511832
55.755135,37.526986
55.810405,37.62634
55.773829,37.673573
55.633963,37.425468
55.710377,37.646031
55.553707,37.313169
55.819469,37.710503
55.879707,37.541889
55.799588,37.776296
55.749511,37.537083
55.591157,37.114624
55.751351,37.516593
55.762151,37.550091
55.704093,37.493156
55.751898,37.702077
55.872723,37.481055
55.781626,37.580894
55.707613,37.956363
55.606482,37.660063
55.81044,37.726978
55.891083,37.568524
55.891083,37.568524
55.791,37.711617
55.723257,37.52766
55.605821,37.357851
55.604753,37.358426
55.747115,37.539078
55.815236,37.351887
55.744992,37.510152
55.755814,37.617635
55.861524,37.5425
55.802998,37.591503
55.564394,37.581227
55.810405,37.62634
55.755135,37.526986
55.633963,37.425468
55.751351,37.516593
55.879707,37.541889
55.665594,37.547594
55.663618,37.514778
55.747115,37.539078
55.891083,37.568524
55.645131,37.487892
55.644821,37.391215
55.633963,37.425468
55.730887,37.751987
55.823393,37.619899
55.781818,37.506639
55.704362,37.960504
55.754877,37.810728
55.730725,37.670034
55.968,37.150583
55.891083,37.568524
55.660318,37.468488
55.782187,37.832144
55.668823,37.450351
55.837181,37.497315
55.821871,37.593659
55.811735,37.740722
55.730689,37.74392
55.557948,37.557268
55.700613,37.633634
55.720231,37.693516
55.721087,37.694836
55.673549,37.567743
55.646223,37.705832
55.69901,37.958411
55.699943,37.637183
55.790712,37.474444
55.631015,37.327866
55.633963,37.425468
55.633963,37.425468
55.777758,37.457987
55.631015,37.327866
55.729017,37.737318
55.631015,37.327866
55.604753,37.358426
55.621526,37.585574
55.810364,37.702535
55.920487,37.54135
55.717006,37.428791
55.853632,37.430013
55.605536,37.656955
55.554236,37.465838
55.791289,37.598959
55.554791,37.462694
55.723257,37.52766
55.704443,37.871697
55.633963,37.425468
55.703261,37.947838
55.781818,37.506639
55.672575,37.466772
55.751351,37.516593
55.821371,37.587946
55.904412,37.635646
55.664096,37.536517
55.633826,37.415514
55.877996,37.4796
55.669732,37.471911
55.874839,37.634533
55.746106,37.70267
55.802998,37.591503
55.736143,37.676286
55.542268,37.584874
55.891083,37.568524
55.790712,37.474444
55.80357,37.591027
55.633963,37.425468
55.633963,37.425468
55.891083,37.568524
55.891083,37.568524
55.968,37.150583
55.751351,37.516593
55.882409,37.681748
55.710945,37.643821
55.679433,37.469638
55.696128,37.469773
55.809085,37.448482
55.861524,37.5425
55.646223,37.705832
55.69901,37.958411
55.781818,37.506639
55.837181,37.497315
55.856295,37.493919
55.793186,37.526968
55.706183,37.615434
55.717006,37.428791
55.790777,37.523204
55.864864,37.5039
55.71515,37.480022
55.770806,37.564212
55.747323,37.396371
55.88923,37.56079
55.755135,37.526986
55.770897,37.37809
55.697239,37.961268
55.704093,37.493156
55.633963,37.425468
55.633963,37.425468
55.789391,37.536823
55.716793,37.769684
55.786004,37.473348
55.708607,37.954971
55.721503,37.615767
55.754978,37.510628
55.837181,37.497315
55.69346,37.630598
55.72127,37.694253
55.891083,37.568524
55.811735,37.740722
55.564791,37.582826
55.724271,37.44691
55.790777,37.523204
55.738449,37.581236
55.670844,37.775433
55.891083,37.568524
55.733097,37.670357
55.732342,37.672181
55.774745,37.548609
55.756376,37.508975
55.781818,37.506639
55.672757,37.494126
55.810405,37.62634
55.662776,37.515371
55.682351,37.461301
55.729417,37.743148
55.797609,37.353477
55.799588,37.776296
55.579688,37.671085
55.763457,37.771337
55.644074,37.326725
55.837181,37.497315
55.920487,37.54135
55.744992,37.510152
55.707522,37.655912
55.717006,37.428791
55.738637,37.490227
55.682204,37.484927
55.633963,37.425468
55.821871,37.593659
55.633963,37.425468
55.790712,37.474444
55.877996,37.4796
55.847705,37.370581
55.784977,37.56194
55.633963,37.425468
55.770806,37.564212
55.944697,37.346209
55.966474,37.155695
55.642103,37.3288
55.809596,37.647855
55.723775,37.583095
55.579688,37.671085
55.891083,37.568524
55.891083,37.568524
55.732778,37.619719
55.861524,37.5425
55.970977,37.175008
55.742433,37.429869
55.855361,37.559388
55.894939,37.396335
55.705011,37.964735
55.653939,37.633931
55.715256,37.43932
55.757318,37.50787
55.70073,37.631586
55.706457,37.64277
55.652999,37.47174
55.760915,37.550208
55.769104,37.591701
55.721503,37.615767
55.723212,37.620285
55.72127,37.694253
55.680859,37.530112
55.76132,37.512505
55.84119,37.376941
55.69798,37.958294
55.74904,37.558059
55.633963,37.425468
55.633963,37.425468
55.670844,37.775433
55.665157,37.56653
55.746547,37.628038
55.772482,37.49683
55.821871,37.593659
55.730725,37.670034
55.834568,37.659622
55.758271,37.594495
55.735505,37.635593
55.747115,37.539078
55.645476,37.707215
55.69901,37.958411
55.790712,37.474444
55.891083,37.568524
55.891083,37.568524
55.864303,37.372368
55.693591,37.532439
55.762373,37.507717
55.810405,37.62634
55.920487,37.54135
55.781626,37.580894
55.633963,37.425468
55.623702,37.754062
55.607036,37.664482
55.845911,37.482151
55.880945,37.54118
55.702561,37.938433
55.751619,37.514733
55.823328,37.505939
55.74596,37.407277
55.724109,37.644549
55.877996,37.4796
55.711108,37.504708
55.807461,37.448465
55.738363,37.520707
55.785169,37.564033
55.600893,37.724077
55.793348,37.448581
55.760246,37.573492
55.879263,37.61821
55.633963,37.425468
55.772684,37.616387
55.707522,37.655912
55.709414,37.624058
55.784719,37.496677
55.774026,37.467221
55.659231,37.560835
55.723861,37.610053
55.861524,37.5425
55.60521,37.66574
55.664284,37.517464
55.633963,37.425468
55.784977,37.56194
55.891083,37.568524
55.757318,37.50787
55.777707,37.492078
55.646223,37.385978
55.732778,37.619719
55.809095,37.64516
55.711828,37.939412
55.729417,37.743148
55.792503,37.787776
55.809095,37.64516
55.633963,37.425468
55.754983,37.525217
55.730725,37.670034
55.799588,37.776296
55.875082,37.589051
55.879707,37.541889
55.711108,37.504708
55.756401,37.537065
55.72887,37.739555
55.682031,37.552714
55.633963,37.425468
55.853708,37.609937
55.791243,37.559379
55.880945,37.54118
55.879707,37.541889
55.733097,37.670357
55.719876,37.694073
55.781818,37.506639
55.891083,37.568524
55.781818,37.506639
55.781818,37.506639
55.707238,37.962013
55.702906,37.511508
55.811735,37.740722
55.80653,37.545995
55.7559,37.506675
55.891083,37.568524
55.736939,37.625954
55.79769,37.352974
55.920487,37.54135
55.744992,37.510152
55.878889,37.538637
55.774745,37.548609
55.731262,37.666036
55.683919,37.582745
55.60521,37.66574
55.804046,37.590659
55.827671,37.487559
55.763457,37.771337
55.74751,37.534954
55.878167,37.538242
55.633963,37.425468
55.667386,37.519863
55.799866,37.716055
55.767291,37.705032
55.737,37.584901
55.860746,37.372431
55.877996,37.4796
55.887473,37.661527
55.751193,37.685934
55.84724,37.630966
55.704093,37.493156
55.762996,37.512667
55.81648,37.702158
55.627265,37.342427
55.633963,37.425468
55.633963,37.425468
55.721087,37.694836
55.625272,37.342454
55.626594,37.343919
55.627265,37.342427
55.747115,37.539078
55.633963,37.425468
55.795444,37.526896
55.737,37.584901
55.603746,37.655751
55.831999,37.661096
55.863894,37.620923
55.790712,37.474444
55.596457,37.599822
55.69835,37.937427
55.847861,37.650055
55.861524,37.5425
55.776664,37.588817
55.699061,37.636428
55.715256,37.43932
55.797918,37.766163
55.762789,37.508984
55.770659,37.375234
55.668224,37.563054
55.676412,37.484487
55.525853,37.590003
55.920487,37.54135
55.730725,37.670034
55.751193,37.685934
55.537964,37.515919
55.633963,37.425468
55.699943,37.637183
55.781818,37.506639
55.69901,37.958411
55.670844,37.775433
55.730674,37.670833
55.751193,37.685934
55.821871,37.593659
55.649383,37.3909
55.684584,37.491296
55.633963,37.425468
55.732342,37.672181
55.78975,37.456468
55.790712,37.474444
55.79769,37.352974
55.729833,37.731021
55.603746,37.655751
55.672905,37.524318
55.737,37.584901
55.965546,37.191187
55.836191,37.491512
55.665624,37.507295
55.769094,37.470851
55.716793,37.769684
55.525486,37.586967
55.673621,37.745466
55.757318,37.50787
55.72997,37.716971
55.717006,37.428791
55.750803,37.698609
55.784617,37.462784
55.698665,37.649265
55.798905,37.484244
55.682453,37.552373
55.733863,37.640372
55.72961,37.570474
55.850368,37.578181
55.645126,37.390712
55.613107,37.742977
55.665792,37.510718
55.664274,37.506684
55.768512,37.498591
55.769884,37.578271
55.676412,37.484487
55.79769,37.352974
55.572986,37.475189
55.755135,37.526986
55.780026,37.572028
55.77919,37.574309
55.716037,37.503998
55.734973,37.571013
55.723257,37.52766
55.792053,37.484074
55.731176,37.669279
55.751898,37.702077
55.694292,37.665713
55.735378,37.826494
55.750803,37.698609
55.694292,37.665713
55.633963,37.425468
55.718152,37.424713
55.679519,37.558939
55.696128,37.469773
55.784303,37.562775
55.718922,37.727014
55.671072,37.575361
55.598858,37.725271
55.762789,37.508984
55.848559,37.419045
55.704823,37.497495
55.730725,37.670034
55.799588,37.776296
55.684584,37.491296
55.73552,37.642474
55.646223,37.385978
55.785367,37.479825
55.633963,37.425468
55.633963,37.425468
55.943971,37.347117
55.561741,37.577858
55.792503,37.787776
55.791663,37.787785
55.701262,37.651583
55.932344,37.542931
55.810364,37.702535
55.787832,37.732494
55.798191,37.377354
55.810405,37.62634
55.633963,37.425468
55.633963,37.425468
55.810364,37.702535
55.693206,37.470383
55.89293,37.591548
55.716037,37.503998
55.863363,37.541296
55.799588,37.776296
55.572986,37.475189
55.696128,37.469773
55.790246,37.632655
55.69901,37.958411
55.707978,37.930429
55.754618,37.524058
55.761538,37.554214
55.75133,37.526887
55.706528,37.518506
55.718709,37.424902
55.665162,37.613952
55.756376,37.508975
55.670844,37.775433
55.752637,37.548204
55.700613,37.633634
54.709304,39.546669
55.752637,37.548204
55.781818,37.506639
55.872723,37.481055
55.86798,37.48579
55.633963,37.425468
55.706528,37.518506
55.789391,37.536823
55.878167,37.538242
55.864303,37.372368
55.669239,37.448249
55.751143,37.533733
55.834568,37.659622
55.725133,37.775263
55.855558,37.558598
55.642047,37.472279
55.711108,37.504708
55.878682,37.624723
55.704509,37.512838
55.554791,37.462694
55.703185,37.931713
55.667762,37.761923
55.81648,37.702158
55.712122,37.499067
55.757556,37.651592
55.714186,37.477031
55.719313,37.478019
55.752409,37.64039
55.757318,37.50787
55.839572,37.493183
55.696128,37.469773
55.683793,37.928704
55.790712,37.474444
55.920487,37.54135
55.861524,37.5425
55.633963,37.425468
55.696128,37.469773
55.583072,37.582179
55.855199,37.560502
55.702886,37.928362
55.642199,37.60452
55.866788,37.468901
55.645476,37.707215
55.831949,37.459415
55.744992,37.510152
55.715814,37.534316
55.646223,37.385978
55.699106,37.634721
55.700613,37.633634
55.633963,37.425468
55.754618,37.524058
55.723856,37.625298
55.83749,37.753254
55.633963,37.425468
55.69346,37.630598
55.839881,37.486769
55.709414,37.624058
55.717883,37.426573
55.718816,37.426186
55.791243,37.559379
55.723121,37.432403
55.647254,37.386418
55.912804,37.57157
55.795034,37.691728
55.710961,37.609227
55.790049,37.475522
55.733553,37.852904
55.704215,37.645196
55.806687,37.542949
55.633963,37.425468
55.613107,37.742977
55.711828,37.939412
55.696128,37.469773
55.633963,37.425468
55.670844,37.775433
55.712122,37.499067
55.71765,37.89526
55.814588,37.70514
55.895242,37.399713
55.781818,37.506639
55.647254,37.386418
55.737816,37.864789
55.765529,37.569108
55.798439,37.563718
55.631015,37.327866
55.855361,37.559388
55.827671,37.487559
55.656346,37.424327
55.714191,37.670914
55.57007,37.587883
55.723121,37.432403
55.723607,37.824032
55.724829,37.623151
55.704509,37.512838
55.703185,37.491548
55.64285,37.703649
55.968,37.150583
55.715814,37.534316
55.633963,37.425468
55.664274,37.506684
55.768512,37.498591
55.719876,37.694073
55.583072,37.582179
55.799937,37.505903
55.761386,37.776817
55.715814,37.534316
55.524681,37.596121
55.704509,37.512838
55.633963,37.425468
55.821871,37.593659
55.548706,37.311112
55.811735,37.740722
55.590384,37.601672
55.66342,37.517859
54.709304,39.546669
56.320268,37.49621
55.766238,37.490506
55.599728,37.724723
55.781818,37.506639
55.703834,37.648043
55.760692,37.68217
55.790712,37.474444
55.772416,37.4743
55.710945,37.643821
55.763432,37.562389
55.789391,37.536823
55.769135,37.494521
55.749511,37.537083
55.572986,37.475189
55.703895,37.962382
55.75133,37.526887
55.932344,37.542931
55.714622,37.476133
55.572986,37.475189
55.57236,37.475603
55.572986,37.475189
55.572986,37.475189
55.721087,37.694836
55.633963,37.425468
55.762789,37.508984
55.734973,37.571013
55.57236,37.475603
55.572986,37.475189
55.572986,37.475189
55.572986,37.475189
55.762333,37.616054
55.570395,37.475495
55.57236,37.475603
55.77957,37.700154
55.605861,37.361005
55.605821,37.357851
55.645979,37.384379
55.627265,37.342427
55.951336,37.1818
55.881434,37.648843
55.795686,37.565865
55.707978,37.930429
55.751193,37.685934
55.77919,37.574309
55.809348,37.450863
55.716037,37.503998
55.795444,37.526896
55.622766,37.706353
55.78975,37.456468
55.683407,37.555355
55.7559,37.506675
55.582925,37.580032
55.627265,37.342427
55.755474,37.507753
55.707978,37.930429
55.722644,37.646022
54.709304,39.546669
55.493762,37.299605
55.785169,37.564033
55.703611,37.516467
55.749511,37.537083
55.722685,37.64471
55.848892,37.650325
55.808478,37.758797
55.878889,37.538637
55.799967,37.375674
55.605495,37.655688
55.64285,37.703649
55.798439,37.563718
55.838152,37.539814
55.793348,37.448581
55.723121,37.432403
55.631015,37.327866
55.631015,37.327866
55.80742,37.450162
55.588649,37.604448
55.784303,37.562775
55.781626,37.580894
55.627265,37.342427
55.891083,37.568524
55.769884,37.578271
55.821871,37.593659
55.633963,37.425468
55.730725,37.670034
55.682031,37.552714
55.637525,37.590389
55.811735,37.740722
55.881192,37.538736
55.881192,37.538736
55.633963,37.425468
55.809348,37.450863
55.661328,37.509343
55.965546,37.191187
55.751143,37.533733
55.96475,37.190819
55.807461,37.448465
55.754978,37.510628
55.677656,37.497036
55.773044,37.46494
55.749511,37.537083
55.719262,37.427884
55.78975,37.456468
55.706543,37.958537
55.790712,37.474444
55.807982,37.450845
55.784977,37.56194
55.752379,37.700137
55.774254,37.546525
55.542268,37.584874
55.810364,37.702535
55.75133,37.526887
55.670844,37.775433
55.645476,37.707215
55.790712,37.474444
55.822412,37.432043
55.821077,37.430462
55.561741,37.577858
55.822412,37.432043
55.72817,37.738764
55.69901,37.958411
55.69901,37.958411
55.790712,37.474444
55.747115,37.539078
55.80742,37.450162
55.754983,37.525217
55.633963,37.425468
55.790469,37.475342
55.751143,37.533733
55.755135,37.526986
55.78975,37.456468
55.855785,37.471704
55.821077,37.430462
55.55114,37.508176
55.711899,37.792959
55.659195,37.746472
55.878889,37.538637
55.644821,37.391215
55.800423,37.710063
55.647254,37.386418
55.844223,37.481442
55.643632,37.393164
55.862681,37.37244
55.769135,37.494521
55.712954,37.577948
55.719318,37.445779
55.763984,37.507681
55.798439,37.563718
55.673621,37.745466
55.696128,37.469773
55.702637,37.94305
55.748858,37.683033
55.59898,37.731119
55.70215,37.96487
55.821871,37.593659
55.700613,37.633634
55.703621,37.6835
55.749511,37.537083
55.598858,37.725271
55.625211,37.345491
55.870925,37.682736
55.999173,37.219709
55.793075,37.397979
55.762789,37.508984
55.79769,37.352974
55.673549,37.567743
55.633963,37.425468
55.789406,37.569539
55.754618,37.524058
55.702977,37.962498
55.706092,37.362559
55.761771,37.549184
55.885544,37.524552
55.49695,37.331207
55.707522,37.655912
55.879495,37.539877
55.966474,37.155695
55.758114,37.546974
55.790712,37.474444
55.643632,37.393164
55.760915,37.550208
55.773829,37.472027
55.756842,37.408139
55.723917,37.782018
55.784617,37.462784
55.861524,37.5425
55.751974,37.578855
55.78119,37.468856
55.773829,37.673573
55.717006,37.428791
55.715814,37.534316
55.647254,37.386418
55.762789,37.508984
55.725133,37.775263
55.751979,37.697846
55.653726,37.529834
55.714191,37.670914
55.49695,37.331207
55.664517,37.575953
55.835483,37.658338
55.708516,37.482861
55.633963,37.425468
55.877996,37.4796
55.821871,37.593659
55.798439,37.563718
55.796046,37.562308
55.790712,37.474444
55.968,37.150583
55.79847,37.389382
55.709414,37.624058
55.719313,37.478019
55.722644,37.646022
55.647204,37.618641
55.647254,37.386418
55.757131,37.617114
55.790939,37.475495
55.75549,37.509262
55.714876,37.504636
55.861524,37.5425
55.716037,37.503998
55.781626,37.580894
55.663913,37.576178
55.873294,37.644441
55.630609,37.514715
55.75133,37.526887
55.762789,37.508984
55.877996,37.4796
55.633963,37.425468
55.797609,37.353477
55.861524,37.5425
55.790712,37.474444
55.821871,37.593659
55.798439,37.563718
55.739727,37.618507
55.702597,37.489661
55.749582,37.599561
55.738637,37.490227
55.73442,37.583948
55.704935,37.492105
55.646223,37.705832
55.627727,37.342984
55.807461,37.448465
55.755778,37.510619
55.633963,37.425468
55.930509,37.543524
55.715074,37.660889
55.546389,37.589949
55.965546,37.191187
55.709414,37.624058
55.70636,37.899347
55.641275,37.527094
55.862181,37.560457
55.633963,37.425468
55.633963,37.425468
55.633963,37.425468
55.861524,37.5425
55.49695,37.331207
55.702886,37.928362
55.773829,37.673573
55.553707,37.313169
55.69835,37.937427
55.698832,37.958968
55.711108,37.504708
55.882409,37.681748
55.812752,37.647549
55.760991,37.513628
55.781626,37.580894
55.78975,37.456468
55.769195,37.476842
55.774527,37.592195
55.752409,37.64039
55.661526,37.560934
55.777049,37.526843
55.809348,37.450863
55.599728,37.724723
55.689811,37.657224
55.835483,37.658338
55.805649,37.499318
55.643632,37.393164
55.837181,37.497315
55.877996,37.4796
55.861524,37.5425
55.877996,37.4796
55.642332,37.618174
55.721772,37.398383
55.836474,37.655248
55.707329,37.669827
55.633963,37.425468
55.773105,37.463628
55.721087,37.694836
55.733097,37.670357
55.791177,37.520411
55.797969,37.39099
55.777049,37.526843
55.80998,37.52165
55.911386,37.489158
55.768512,37.498591
55.49417,37.502058
55.79769,37.352974
55.78975,37.456468
55.584202,37.57952
55.797609,37.353477
55.797609,37.353477
55.664517,37.575953
55.79769,37.352974
55.702399,37.873826
55.794113,37.35901
55.797609,37.353477
55.702399,37.873826
55.69901,37.958411
55.702399,37.873826
55.633963,37.425468
55.775692,37.464266
55.879495,37.539877
55.868395,37.462514
55.797609,37.353477
55.797609,37.353477
55.702399,37.873826
55.79769,37.352974
55.79769,37.352974
55.794113,37.35901
55.69901,37.958411
55.797609,37.353477
55.702399,37.873826
55.702399,37.873826
55.794113,37.35901
55.69901,37.958411
55.711828,37.939412
55.702399,37.873826
55.719876,37.694073
55.756376,37.508975
55.633963,37.425468
